_id,RegiUn,Tipo punto monitoreo,Sector,Semana,Fecha,Tipo producto,Producto,MInimo,M*ximo,Promedio
223,7,Feria libre,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Naranja Thompson $/kilo Primera,350,400,375
224,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Naranja Thompson $/kilo Segunda,200,250,225
225,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,1200,1700,1450
226,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,1500,1800,1650
227,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Segunda,1000,1400,1200
228,7,Feria libre,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,350,400,375
229,7,Feria libre,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,330,350,340
230,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,350,500,425
231,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,300,400,350
232,7,Feria libre,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,350,400,"383,33"
233,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,500,600,550
234,7,Feria libre,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,500,600,550
235,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,350,350,350
236,7,Feria libre,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,500,500,500
237,7,Feria libre,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,400,400,400
238,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,400,450,425
239,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,300,350,325
240,7,Feria libre,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,600,600,600
241,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,600,700,650
242,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,700,900,800
243,7,Feria libre,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,800,900,850
244,7,Feria libre,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,600,700,650
245,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,50,55,"52,5"
246,7,Feria libre,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,55,60,"57,5"
247,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,40,45,"42,5"
248,7,Feria libre,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,50,55,"52,5"
249,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),350,500,425
250,7,Feria libre,CuricÛ,34,19/08/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,300,350,"316,67"
251,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,300,350,325
252,7,Feria libre,Talca,34,19/08/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Segunda,250,250,250
253,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),180,200,190
254,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,700,800,750
255,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,800,800,800
256,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,600,700,650
257,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,600,700,650
258,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,500,500,500
259,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),250,250,250
260,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),250,250,250
261,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,350,400,375
262,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,600,600,600
263,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,600,700,650
264,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,500,500,500
265,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,400,500,450
266,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,350,400,375
267,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,600,700,650
268,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,330,400,365
269,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,300,350,325
270,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,400,500,450
271,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 2a amarillo,200,250,225
272,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,400,500,450
273,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,500,700,600
274,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,400,450,425
275,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,500,500,500
276,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Segunda,350,350,350
277,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,350,400,375
278,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,500,500,500
279,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,500,500,500
280,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Primera,350,400,375
281,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Segunda,330,330,330
282,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Naranja Thompson $/kilo Primera,350,400,375
283,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Naranja Thompson $/kilo Primera,500,500,500
284,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,1000,1200,1100
285,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,1400,1700,1550
286,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Segunda,1000,1200,1100
287,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,330,400,365
288,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,330,400,365
289,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,400,450,425
290,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,400,600,500
291,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,500,600,550
292,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,350,400,375
293,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,400,450,425
294,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,2000,2000,2000
295,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,600,600,600
296,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,700,800,750
297,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,400,600,500
298,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,700,800,750
299,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,700,900,800
300,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,50,55,"52,5"
301,7,Feria libre,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,50,55,"52,5"
302,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),350,500,425
303,7,Feria libre,Talca,35,26/08/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,330,350,340
304,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),100,150,125
305,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),100,150,"133,33"
306,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,700,800,750
307,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,800,800,800
308,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,500,550,525
309,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,500,700,600
310,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),200,250,225
311,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),200,250,"233,33"
312,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),150,180,165
313,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,450,550,"487,5"
314,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,550,600,575
315,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,350,400,375
316,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,350,400,375
317,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,400,500,450
318,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,300,350,325
319,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,600,700,650
320,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,600,700,650
321,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,350,400,375
322,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,500,700,600
323,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,500,500,500
324,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,300,350,325
325,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,300,350,"333,33"
326,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 2a amarillo,200,200,200
327,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,400,800,600
328,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,600,800,700
329,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Segunda,350,400,375
330,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,350,450,400
331,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,450,500,475
332,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Segunda,350,350,350
333,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,300,400,350
334,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,350,400,375
335,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Segunda,300,300,300
336,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,350,400,375
337,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Primera,350,500,"416,67"
338,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Primera,400,500,450
339,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Segunda,300,350,325
340,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,1300,1600,1450
341,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,1800,1800,1800
342,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,1500,1700,1600
343,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,1600,1800,1700
344,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Segunda,900,1300,1100
345,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,400,450,"416,67"
346,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,350,400,375
347,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Segunda,300,300,300
348,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,300,350,325
349,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,500,600,550
350,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,500,700,600
351,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,400,450,425
352,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,400,400,400
353,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,500,500,500
354,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,350,400,375
355,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,400,450,"416,67"
356,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,300,300,300
357,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,2000,2000,2000
358,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,600,700,"633,33"
359,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,700,800,750
360,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,400,450,425
361,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,600,900,750
362,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,700,900,800
363,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,450,600,525
364,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,50,55,"52,5"
365,7,Feria libre,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,58,58,58
366,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),350,400,375
367,7,Feria libre,Talca,36,02/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,300,400,350
368,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,800,800,800
369,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Segunda,600,600,600
370,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,600,600,600
371,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,600,600,600
372,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,300,350,325
373,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),250,300,275
374,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),250,330,290
375,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),180,200,190
376,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),200,220,210
377,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,600,600,600
378,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,800,800,800
379,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,400,450,425
380,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,500,600,550
381,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,350,400,375
382,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,500,500,500
383,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,500,600,550
384,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,500,700,600
385,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,350,400,375
386,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,300,350,325
387,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,350,400,375
388,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 2a amarillo,250,250,250
389,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,500,600,550
390,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,700,800,"766,67"
391,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Segunda,300,400,350
392,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,400,400,400
393,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,500,600,550
394,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Segunda,300,300,300
395,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,350,350,350
396,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,500,600,550
397,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Segunda,300,300,300
398,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Manzana Royal Fuji $/kilo Primera,600,600,600
399,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,350,350,350
400,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,600,600,600
401,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Primera,300,350,325
402,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Primera,500,600,550
403,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,1200,1400,1300
404,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,1500,1600,1550
405,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,1500,1700,1600
406,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,350,400,375
407,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,400,500,"462,5"
408,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Segunda,300,330,315
409,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,250,250,250
410,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,300,350,325
411,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,500,600,550
412,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,550,600,575
413,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,450,450,450
414,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,400,400,400
415,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,350,500,425
416,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,300,350,325
417,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,800,800,800
418,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,750,1000,"862,5"
419,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,550,750,650
420,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,700,900,800
421,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,800,900,850
422,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,500,600,550
423,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,600,600,600
424,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,58,66,62
425,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,58,83,69
426,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,40,45,"42,5"
427,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),500,500,500
428,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),550,600,575
429,7,Feria libre,Talca,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 2a (cosecha),200,300,250
430,7,Feria libre,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,300,300,300
431,7,Feria libre,Talca,38,16/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),100,150,125
432,7,Feria libre,Talca,38,16/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,800,1000,900
433,7,Feria libre,Talca,38,16/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Segunda,700,700,700
